0.0,0.0,0.0
0.0040000000000000036,0.0,0.0
0.007000000000000006,0.0,0.0
0.010000000000000009,0.0,0.0
0.014000000000000012,0.0,0.0
0.017000000000000015,0.0,0.0
0.020000000000000018,0.0,0.0
0.02300000000000002,0.0,0.0
0.027000000000000024,0.0,0.0
0.030000000000000027,0.0,0.0
0.03400000000000003,0.0,0.0
0.038000000000000034,0.0,0.0
0.041000000000000036,0.0,0.0
0.04400000000000004,0.0,0.0
0.04800000000000004,0.0,0.0
0.051000000000000045,0.0,0.0
0.05400000000000005,0.0,0.0
0.05700000000000005,0.0,0.0
0.061000000000000054,0.0,0.0
0.06400000000000006,0.0,0.0
0.06700000000000006,0.0,0.0
0.07100000000000006,0.0,0.0
0.07400000000000007,0.0,0.0
0.07800000000000007,0.0,0.0
0.08100000000000007,0.0,0.0
0.08500000000000008,0.0,0.0
0.08800000000000008,0.0,0.0
0.09100000000000008,0.0,0.0
0.09500000000000008,0.0,0.0
0.09800000000000009,0.0,0.0
0.10100000000000009,0.0,0.0
0.1050000000000001,0.0,0.0
0.1080000000000001,0.0,0.0
0.1110000000000001,0.0,0.0
0.1140000000000001,0.0,0.0
0.1190000000000001,0.0,0.0
0.122,0.0,0.0
0.125,0.0,0.0
0.129,0.0,0.0
0.132,0.0,0.0
0.135,0.0,0.0
0.138,0.0,0.0
0.14200000000000002,0.0,0.0
0.14500000000000002,0.0,0.0
0.14800000000000002,0.0,0.0
0.15200000000000002,0.0,0.0
0.15500000000000003,0.0,0.0
0.15800000000000003,0.0,0.0
0.16300000000000003,0.0,0.0
0.16600000000000004,0.0,0.0
0.16900000000000004,0.0,0.0
0.17200000000000004,0.0,0.0
0.17600000000000005,0.0,0.0
0.17900000000000005,0.0,0.0
0.18200000000000005,0.0,0.0
0.18600000000000005,0.0,0.0
0.18900000000000006,0.0,0.0
0.19200000000000006,0.0,0.0
0.19600000000000006,0.0,0.0
0.19900000000000007,0.0,0.0
0.20200000000000007,0.0,0.0
0.20600000000000007,0.0,0.0
0.21000000000000008,0.0,0.0
0.21300000000000008,0.0,0.0
0.21600000000000008,0.0,0.0
0.22000000000000008,0.0,0.0
0.2230000000000001,0.0,0.0
0.2260000000000001,0.0,0.0
0.2290000000000001,0.0,0.0
0.2330000000000001,0.0,0.0
0.2360000000000001,0.0,0.0
0.2390000000000001,0.0,0.0
0.2430000000000001,0.0,0.0
0.247,0.0,0.0
0.25,0.0,0.0
0.254,0.0,0.0
0.257,0.0,0.0
0.26,0.0,0.0
0.263,0.0,0.0
0.267,0.0,0.0
0.27,0.0,0.0
0.273,0.0,0.0
0.277,0.0,0.0
0.28,0.0,0.0
0.28300000000000003,0.0,0.0
0.28700000000000003,0.0,0.0
0.29100000000000004,0.0,0.0
0.29400000000000004,0.0,0.0
0.29700000000000004,0.0,0.0
0.30100000000000005,0.0,0.0
0.30400000000000005,0.0,0.0
0.30700000000000005,0.0,0.0
0.31099999999999994,0.0,0.0
0.31400000000000006,0.0,0.0
0.31699999999999995,0.0,0.0
0.32099999999999995,0.0,0.0
0.32400000000000007,0.0,0.0
0.32699999999999996,0.0,0.0
